Timestamp,NP Chiller High Level Status WCC_N_2_6_Motor FLA Loading,NP Chiller Hard-wired Status WCC_NP_2_6_FM_01_FR,NP Chiller High Level Status WCC_N_2_6_Running Hours,condensing_delta_t,chilled_delta_t,small_delta_t,NP WCC Power WCC_2_6_Power
2024-02-22 09:51:00,33.2,285.7928,0,-1.200000000000001,2.9499999999999993,3.1000000000000014,1128.292
2024-02-22 09:54:00,39.9,366.2182,1,-1.450000000000001,2.9000000000000004,3.5000000000000036,1330.149
2024-02-22 09:57:00,44.05,510.3443,1,-1.549999999999999,2.75,3.5,1425.808
2024-02-22 10:00:00,47.0,577.9803,1,-1.7500000000000018,2.1,4.0,1939.0755000000001
2024-02-22 10:03:00,70.8,532.4797,1,-2.25,3.249999999999999,3.6999999999999993,2360.2388
2024-02-22 10:06:00,67.15,483.5359,1,-2.3499999999999996,3.4999999999999996,3.1000000000000014,2221.0609999999997
2024-02-22 10:09:00,61.650000000000006,482.0602,1,-2.0999999999999996,3.2999999999999994,2.599999999999998,2081.5119999999997
2024-02-22 10:12:00,60.2,474.9276,1,-1.9499999999999993,3.1499999999999995,2.5,2007.615
2024-02-22 10:15:00,62.45,520.6742,1,-2.049999999999999,3.05,2.8000000000000007,2099.256
2024-02-22 10:18:00,62.35,511.3281,1,-2.0999999999999996,3.15,2.799999999999997,2086.576
2024-02-22 10:21:00,61.95,527.5607,1,-2.049999999999999,3.0,2.8000000000000007,2084.491
2024-02-22 10:24:00,61.8,529.2824,1,-1.950000000000001,3.1,2.8000000000000007,2087.542
2024-02-22 10:27:00,62.2,546.9907,1,-2.0,3.0,2.799999999999997,2119.7129999999997
2024-02-22 10:30:00,63.05,544.0394,1,-1.950000000000001,3.0,2.900000000000002,2122.568
2024-02-22 10:33:00,63.45,550.1881,1,-2.049999999999999,3.0,3.0,2135.158
2024-02-22 10:36:00,63.849999999999994,550.68,1,-2.0500000000000007,3.0500000000000003,2.8999999999999986,2148.99
2024-02-22 10:39:00,63.95,545.2691,1,-2.0500000000000025,3.0500000000000003,2.900000000000002,2158.2870000000003
2024-02-22 10:42:00,64.15,537.3987,1,-2.0,3.1,2.8999999999999986,2153.053
2024-02-22 10:45:00,64.05,536.4149,1,-1.9499999999999993,3.1999999999999997,2.8999999999999986,2152.008
2024-02-22 10:48:00,64.2,542.3177,1,-2.0500000000000025,3.0999999999999996,2.900000000000002,2158.846
2024-02-22 10:51:00,64.6,549.9421,1,-2.0000000000000018,3.0999999999999996,3.0,2175.782
2024-02-22 10:54:00,65.5,561.2558,2,-2.0000000000000018,3.05,2.900000000000002,2204.004
2024-02-22 10:57:00,66.4,545.761,2,-2.1000000000000014,3.05,3.0,2228.9449999999997
2024-02-22 11:00:00,65.6,546.2529,2,-2.1999999999999993,3.2499999999999996,3.0,2203.334
2024-02-22 11:03:00,65.5,543.5475,2,-2.1500000000000004,3.1999999999999997,3.0,2203.267
2024-02-22 11:06:00,65.55,545.2691,2,-2.1500000000000004,3.1,3.0,2201.279
2024-02-22 11:09:00,65.05,537.1528,2,-2.049999999999999,3.1499999999999995,2.900000000000002,2175.135
2024-02-22 11:12:00,64.85,540.1042,2,-2.049999999999999,3.1499999999999995,2.8000000000000007,2175.373
2024-02-22 11:15:00,65.05,547.2367,2,-2.0500000000000007,3.1,2.900000000000002,2183.93
2024-02-22 11:18:00,64.9,555.1071,2,-2.0,3.1,2.900000000000002,2185.951
2024-02-22 11:21:00,65.1,561.2558,2,-2.0000000000000018,3.05,2.900000000000002,2186.9449999999997
2024-02-22 11:24:00,65.3,569.1262,2,-2.0500000000000007,3.0,3.0,2189.1540000000005
2024-02-22 11:27:00,66.19999999999999,572.8154,2,-2.0500000000000007,3.05,3.0,2229.605
2024-02-22 11:30:00,66.80000000000001,574.2911,2,-2.1500000000000004,3.0,3.099999999999998,2254.965
2024-02-22 11:33:00,67.4,575.2749,2,-2.0999999999999996,3.15,3.099999999999998,2258.809
2024-02-22 11:36:00,69.05,591.5075,2,-2.1999999999999993,3.15,3.099999999999998,2313.876
2024-02-22 11:39:00,69.95,600.6076,2,-2.25,3.0999999999999996,3.200000000000003,2346.017
2024-02-22 11:42:00,72.5,611.4294,2,-2.3000000000000007,3.1000000000000005,3.299999999999997,2438.919
2024-02-22 11:45:00,73.6,612.9051,2,-2.3000000000000007,3.2000000000000006,3.299999999999997,2461.4939999999997
2024-02-22 11:48:00,74.15,606.5104,2,-2.299999999999999,3.1499999999999995,3.3999999999999986,2478.53
2024-02-22 11:51:00,72.35,588.8021,2,-2.3000000000000007,3.3500000000000005,3.099999999999998,2422.8559999999998
2024-02-22 11:54:00,72.25,582.6533,3,-2.4499999999999993,3.2500000000000004,3.1000000000000014,2411.456
2024-02-22 11:57:00,67.4,564.6991,3,-2.0999999999999996,3.0999999999999996,3.1000000000000014,2276.4120000000003
2024-02-22 12:00:00,67.0,521.9039,3,-2.25,3.3500000000000005,3.0,2262.812
2024-02-22 12:03:00,65.15,514.5255,3,-2.049999999999999,3.3000000000000003,2.8000000000000007,2190.755
2024-02-22 12:06:00,65.05,510.0984,3,-2.1000000000000014,3.35,2.8000000000000007,2183.125
2024-02-22 12:09:00,65.30000000000001,507.8849,3,-2.1000000000000014,3.35,2.900000000000002,2195.7870000000003
2024-02-22 12:12:00,65.15,510.0984,3,-2.0500000000000025,3.35,2.8000000000000007,2200.875
2024-02-22 12:15:00,65.2,497.8009,3,-2.1500000000000004,3.4,2.8999999999999986,2188.235
2024-02-22 12:18:00,64.3,492.8819,3,-2.0500000000000007,3.4,2.8000000000000007,2164.785
2024-02-22 12:21:00,61.349999999999994,488.2089,3,-1.8500000000000014,3.3,2.900000000000002,2053.616
2024-02-22 12:24:00,63.599999999999994,498.0469,3,-2.0500000000000007,3.349999999999999,2.8999999999999986,2143.455
2024-02-22 12:27:00,63.8,515.0174,3,-1.9000000000000004,3.2999999999999994,2.8000000000000007,2145.455
2024-02-22 12:30:00,64.5,520.1823,3,-2.049999999999999,3.249999999999999,2.8999999999999986,2166.177
2024-02-22 12:33:00,64.75,522.3958,3,-2.049999999999999,3.249999999999999,2.8999999999999986,2176.621
2024-02-22 12:36:00,64.9,526.0851,3,-2.049999999999999,3.3000000000000003,2.8999999999999986,2179.432
2024-02-22 12:39:00,64.65,512.8038,3,-2.049999999999999,3.3000000000000003,2.8999999999999986,2170.987
2024-02-22 12:42:00,64.19999999999999,514.0336,3,-2.049999999999999,3.2500000000000004,2.8999999999999986,2160.797
2024-02-22 12:45:00,63.5,506.9011,3,-2.0999999999999996,3.3000000000000003,2.8000000000000007,2139.999
2024-02-22 12:48:00,63.4,506.9011,3,-2.0999999999999996,3.2500000000000004,2.8000000000000007,2135.625
2024-02-22 12:51:00,63.0,507.6389,3,-2.0,3.2000000000000006,2.8000000000000007,2128.21
2024-02-22 12:54:00,63.099999999999994,519.9363,4,-2.1000000000000014,3.2500000000000004,2.8000000000000007,2129.663
2024-02-22 12:57:00,63.25,524.8553,4,-1.9499999999999993,3.1500000000000004,2.8000000000000007,2134.8199999999997
2024-02-22 13:00:00,64.05,525.3472,4,-2.1000000000000014,3.1500000000000004,2.8999999999999986,2153.883
2024-02-22 13:03:00,64.05,528.5446,4,-2.0,3.1500000000000004,2.8999999999999986,2160.989
2024-02-22 13:06:00,64.30000000000001,523.6256,4,-2.0999999999999996,3.2500000000000004,2.8999999999999986,2167.8559999999998
2024-02-22 13:09:00,64.69999999999999,522.8877,4,-2.1000000000000014,3.2500000000000004,3.0,2176.268
2024-02-22 13:12:00,64.65,524.1175,4,-2.0999999999999996,3.3000000000000003,2.8999999999999986,2177.556
2024-02-22 13:15:00,64.55000000000001,523.1337,4,-2.0999999999999996,3.35,2.8999999999999986,2177.979
2024-02-22 13:18:00,64.85,529.7743,4,-2.0999999999999996,3.2500000000000004,2.8999999999999986,2194.301
2024-02-22 13:21:00,65.1,532.4797,4,-2.049999999999999,3.2500000000000004,3.0,2192.7889999999998
2024-02-22 13:24:00,65.15,534.6933,4,-2.1500000000000004,3.25,2.900000000000002,2202.3329999999996
2024-02-22 13:27:00,65.35,531.004,4,-2.0999999999999996,3.2500000000000004,2.8999999999999986,2208.261
2024-02-22 13:30:00,65.5,534.9393,4,-2.1000000000000014,3.3000000000000003,3.0,2208.645
2024-02-22 13:33:00,65.1,525.1013,4,-2.1000000000000014,3.2500000000000004,3.0,2201.554
2024-02-22 13:36:00,64.0,518.9525,4,-2.0999999999999996,3.3000000000000003,2.8999999999999986,2160.784
2024-02-22 13:39:00,63.900000000000006,514.5255,4,-2.0500000000000007,3.3000000000000003,2.8999999999999986,2159.2690000000002
2024-02-22 13:42:00,63.8,513.2957,4,-2.0,3.3000000000000003,2.8000000000000007,2156.193
2024-02-22 13:45:00,63.599999999999994,512.5579,4,-2.0500000000000007,3.3000000000000003,2.8000000000000007,2145.902
2024-02-22 13:48:00,63.1,509.6065,4,-2.049999999999999,3.2500000000000004,2.8000000000000007,2137.24
2024-02-22 13:51:00,62.8,509.1146,4,-2.0500000000000025,3.3000000000000003,2.8000000000000007,2129.901
2024-02-22 13:54:00,61.7,505.4254,5,-1.950000000000001,3.1499999999999995,2.6000000000000014,2094.173
2024-02-22 13:57:00,62.0,507.6389,5,-1.9499999999999993,3.2499999999999996,2.6999999999999993,2087.0829999999996
2024-02-22 14:00:00,61.4,501.7361,5,-1.9499999999999993,3.1999999999999997,2.599999999999998,2083.742
2024-02-22 14:03:00,61.6,508.3767,5,-1.9499999999999993,3.1499999999999995,2.6999999999999993,2080.24
2024-02-22 14:06:00,61.5,507.147,5,-1.9499999999999993,3.1999999999999997,2.6000000000000014,2076.988
2024-02-22 14:09:00,61.2,506.6551,5,-1.9000000000000004,3.15,2.6999999999999993,2071.593
2024-02-22 14:12:00,61.1,511.82,5,-2.0,3.1,2.599999999999998,2065.691
2024-02-22 14:15:00,61.25,510.8362,5,-2.049999999999999,3.1,2.6999999999999993,2074.51
2024-02-22 14:18:00,61.1,520.1823,5,-2.049999999999999,3.15,2.700000000000003,2072.24
2024-02-22 14:21:00,61.2,518.9525,5,-1.9499999999999993,3.1,2.6000000000000014,2075.999
2024-02-22 14:24:00,61.25,514.5255,5,-2.0500000000000007,3.1,2.700000000000003,2074.015
2024-02-22 14:27:00,61.2,517.9688,5,-2.0,3.0999999999999996,2.700000000000003,2077.1710000000003
2024-02-22 14:30:00,61.2,519.4445,5,-2.0500000000000007,3.0999999999999996,2.700000000000003,2077.724
2024-02-22 14:33:00,61.25,517.7228,5,-2.0500000000000007,3.0999999999999996,2.700000000000003,2080.154
2024-02-22 14:36:00,61.15,520.4282,5,-2.0500000000000007,3.0999999999999996,2.700000000000003,2070.615
2024-02-22 14:39:00,61.45,521.412,5,-2.0,3.0999999999999996,2.8000000000000007,2077.878
2024-02-22 14:42:00,61.25,524.3634,5,-2.0500000000000007,3.0999999999999996,2.700000000000003,2085.261
2024-02-22 14:45:00,61.4,524.1175,5,-2.0000000000000018,3.0999999999999996,2.700000000000003,2074.901
2024-02-22 14:48:00,61.15,524.1175,5,-2.0000000000000018,3.0999999999999996,2.700000000000003,2074.4030000000002
2024-02-22 14:51:00,61.25,526.3311,5,-2.0,3.0999999999999996,2.8000000000000007,2080.6189999999997
2024-02-22 14:54:00,61.25,520.6742,6,-1.9999999999999982,3.0499999999999994,2.6000000000000014,2081.909
2024-02-22 14:57:00,61.2,524.3634,6,-2.0999999999999996,3.0999999999999996,2.700000000000003,2075.202
2024-02-22 15:00:00,61.2,509.6065,6,-1.9999999999999982,3.15,2.6000000000000014,2068.801
2024-02-22 15:03:00,61.2,511.3281,6,-2.0,3.1999999999999997,2.6999999999999993,2075.622
2024-02-22 15:06:00,61.099999999999994,512.5579,6,-2.0500000000000007,3.0999999999999996,2.700000000000003,2074.1679999999997
2024-02-22 15:09:00,61.25,514.5255,6,-2.049999999999999,3.0999999999999996,2.6000000000000014,2076.777
2024-02-22 15:12:00,61.0,520.1823,6,-2.0500000000000007,3.0999999999999996,2.700000000000003,2080.191
2024-02-22 15:15:00,61.05,509.1146,6,-2.0999999999999996,3.0999999999999996,2.8000000000000007,2067.943
2024-02-22 15:18:00,61.0,503.9496,6,-2.0000000000000018,3.1999999999999997,2.700000000000003,2074.7309999999998
2024-02-22 15:21:00,60.3,498.2928,6,-2.0000000000000018,3.1999999999999997,2.6000000000000014,2045.741
2024-02-22 15:24:00,60.1,501.7361,6,-2.0,3.0999999999999996,2.6999999999999993,2048.69
2024-02-22 15:27:00,60.2,499.0307,6,-2.0,3.1999999999999997,2.6999999999999993,2050.183
2024-02-22 15:30:00,60.5,496.8171,6,-2.0500000000000007,3.15,2.599999999999998,2040.3890000000001
2024-02-22 15:33:00,60.95,500.7523,6,-1.9499999999999993,3.1999999999999997,2.599999999999998,2038.448
2024-02-22 15:36:00,61.1,503.2118,6,-2.0,3.1999999999999997,2.599999999999998,2040.062
2024-02-22 15:39:00,61.05,508.1308,6,-2.1000000000000014,3.0999999999999996,2.6999999999999993,2043.15
2024-02-22 15:42:00,61.2,505.9173,6,-2.0000000000000018,3.1999999999999997,2.6999999999999993,2046.7690000000002
2024-02-22 15:45:00,61.25,512.5579,6,-2.0000000000000018,3.0999999999999996,2.6999999999999993,2045.767
2024-02-22 15:48:00,61.25,508.3767,6,-1.950000000000001,3.1499999999999995,2.599999999999998,2042.185
2024-02-22 15:51:00,61.1,498.5388,6,-2.0000000000000018,3.0999999999999996,2.6999999999999993,2045.893
2024-02-22 15:54:00,60.95,499.0307,7,-1.950000000000001,3.1999999999999997,2.6999999999999993,2042.814
2024-02-22 15:57:00,61.1,494.3576,7,-1.950000000000001,3.1999999999999997,2.6999999999999993,2043.6779999999999
2024-02-22 16:00:00,60.9,492.39,7,-2.0,3.15,2.6000000000000014,2033.272
2024-02-22 16:03:00,59.05,484.2737,7,-1.8499999999999996,3.15,2.599999999999998,1976.4849
2024-02-22 16:06:00,58.95,485.0116,7,-1.8499999999999979,3.15,2.5,1965.9227
