Timestamp,NP Chiller High Level Status WCC_N_2_6_Motor FLA Loading,NP Chiller Hard-wired Status WCC_NP_2_6_FM_01_FR,NP Chiller High Level Status WCC_N_2_6_Running Hours,condensing_delta_t,chilled_delta_t,small_delta_t,NP WCC Power WCC_2_6_Power,cluster_id
2024-02-22 09:57:00,44.05,510.3443,1,-1.549999999999999,2.75,3.5,1425.808,257
2024-02-22 10:00:00,47.0,577.9803,1,-1.7500000000000018,2.1,4.0,1939.0755000000001,895
2024-02-22 10:03:00,70.8,532.4797,1,-2.25,3.249999999999999,3.6999999999999993,2360.2388,686
2024-02-22 10:06:00,67.15,483.5359,1,-2.3499999999999996,3.4999999999999996,3.1000000000000014,2221.0609999999997,694
2024-02-22 10:09:00,61.650000000000006,482.0602,1,-2.0999999999999996,3.2999999999999994,2.599999999999998,2081.5119999999997,713
2024-02-22 10:15:00,62.45,520.6742,1,-2.049999999999999,3.05,2.8000000000000007,2099.256,640
2024-02-22 10:18:00,62.35,511.3281,1,-2.0999999999999996,3.15,2.799999999999997,2086.576,638
2024-02-22 10:21:00,61.95,527.5607,1,-2.049999999999999,3.0,2.8000000000000007,2084.491,640
2024-02-22 10:24:00,61.8,529.2824,1,-1.950000000000001,3.1,2.8000000000000007,2087.542,221
2024-02-22 10:27:00,62.2,546.9907,1,-2.0,3.0,2.799999999999997,2119.7129999999997,650
2024-02-22 10:30:00,63.05,544.0394,1,-1.950000000000001,3.0,2.900000000000002,2122.568,221
2024-02-22 10:33:00,63.45,550.1881,1,-2.049999999999999,3.0,3.0,2135.158,650
2024-02-22 10:36:00,63.849999999999994,550.68,1,-2.0500000000000007,3.0500000000000003,2.8999999999999986,2148.99,650
2024-02-22 10:39:00,63.95,545.2691,1,-2.0500000000000025,3.0500000000000003,2.900000000000002,2158.2870000000003,650
2024-02-22 10:42:00,64.15,537.3987,1,-2.0,3.1,2.8999999999999986,2153.053,650
2024-02-22 10:45:00,64.05,536.4149,1,-1.9499999999999993,3.1999999999999997,2.8999999999999986,2152.008,222
2024-02-22 10:48:00,64.2,542.3177,1,-2.0500000000000025,3.0999999999999996,2.900000000000002,2158.846,650
2024-02-22 10:51:00,64.6,549.9421,1,-2.0000000000000018,3.0999999999999996,3.0,2175.782,650
2024-02-22 10:54:00,65.5,561.2558,2,-2.0000000000000018,3.05,2.900000000000002,2204.004,650
2024-02-22 10:57:00,66.4,545.761,2,-2.1000000000000014,3.05,3.0,2228.9449999999997,650
2024-02-22 11:00:00,65.6,546.2529,2,-2.1999999999999993,3.2499999999999996,3.0,2203.334,710
2024-02-22 11:03:00,65.5,543.5475,2,-2.1500000000000004,3.1999999999999997,3.0,2203.267,650
2024-02-22 11:06:00,65.55,545.2691,2,-2.1500000000000004,3.1,3.0,2201.279,650
2024-02-22 11:09:00,65.05,537.1528,2,-2.049999999999999,3.1499999999999995,2.900000000000002,2175.135,650
2024-02-22 11:12:00,64.85,540.1042,2,-2.049999999999999,3.1499999999999995,2.8000000000000007,2175.373,650
2024-02-22 11:15:00,65.05,547.2367,2,-2.0500000000000007,3.1,2.900000000000002,2183.93,650
2024-02-22 11:18:00,64.9,555.1071,2,-2.0,3.1,2.900000000000002,2185.951,650
2024-02-22 11:21:00,65.1,561.2558,2,-2.0000000000000018,3.05,2.900000000000002,2186.9449999999997,650
2024-02-22 11:24:00,65.3,569.1262,2,-2.0500000000000007,3.0,3.0,2189.1540000000005,650
2024-02-22 11:27:00,66.19999999999999,572.8154,2,-2.0500000000000007,3.05,3.0,2229.605,650
2024-02-22 11:33:00,67.4,575.2749,2,-2.0999999999999996,3.15,3.099999999999998,2258.809,650
2024-02-22 11:54:00,72.25,582.6533,3,-2.4499999999999993,3.2500000000000004,3.1000000000000014,2411.456,479
2024-02-22 11:57:00,67.4,564.6991,3,-2.0999999999999996,3.0999999999999996,3.1000000000000014,2276.4120000000003,650
2024-02-22 12:00:00,67.0,521.9039,3,-2.25,3.3500000000000005,3.0,2262.812,696
2024-02-22 12:03:00,65.15,514.5255,3,-2.049999999999999,3.3000000000000003,2.8000000000000007,2190.755,710
2024-02-22 12:06:00,65.05,510.0984,3,-2.1000000000000014,3.35,2.8000000000000007,2183.125,710
2024-02-22 12:09:00,65.30000000000001,507.8849,3,-2.1000000000000014,3.35,2.900000000000002,2195.7870000000003,710
2024-02-22 12:12:00,65.15,510.0984,3,-2.0500000000000025,3.35,2.8000000000000007,2200.875,713
2024-02-22 12:15:00,65.2,497.8009,3,-2.1500000000000004,3.4,2.8999999999999986,2188.235,694
2024-02-22 12:18:00,64.3,492.8819,3,-2.0500000000000007,3.4,2.8000000000000007,2164.785,140
2024-02-22 12:21:00,61.349999999999994,488.2089,3,-1.8500000000000014,3.3,2.900000000000002,2053.616,713
2024-02-22 12:24:00,63.599999999999994,498.0469,3,-2.0500000000000007,3.349999999999999,2.8999999999999986,2143.455,713
2024-02-22 12:27:00,63.8,515.0174,3,-1.9000000000000004,3.2999999999999994,2.8000000000000007,2145.455,713
2024-02-22 12:30:00,64.5,520.1823,3,-2.049999999999999,3.249999999999999,2.8999999999999986,2166.177,710
2024-02-22 12:33:00,64.75,522.3958,3,-2.049999999999999,3.249999999999999,2.8999999999999986,2176.621,710
2024-02-22 12:36:00,64.9,526.0851,3,-2.049999999999999,3.3000000000000003,2.8999999999999986,2179.432,710
2024-02-22 12:39:00,64.65,512.8038,3,-2.049999999999999,3.3000000000000003,2.8999999999999986,2170.987,713
2024-02-22 12:42:00,64.19999999999999,514.0336,3,-2.049999999999999,3.2500000000000004,2.8999999999999986,2160.797,713
2024-02-22 12:45:00,63.5,506.9011,3,-2.0999999999999996,3.3000000000000003,2.8000000000000007,2139.999,713
2024-02-22 12:48:00,63.4,506.9011,3,-2.0999999999999996,3.2500000000000004,2.8000000000000007,2135.625,713
2024-02-22 12:51:00,63.0,507.6389,3,-2.0,3.2000000000000006,2.8000000000000007,2128.21,713
2024-02-22 12:54:00,63.099999999999994,519.9363,4,-2.1000000000000014,3.2500000000000004,2.8000000000000007,2129.663,710
